"Id","AddedDatetimeOffset","LoadNum","LoadMaxEarlyShipDate","TradingPartnerName","TradingPartnerNum","OrigLocName","OrigCityName","OriginState","OrigPostalCode","OrigLatitude","OrigLongitude","LocName","CityName","StateCode","PostalCode","Latitude","Longitude","StopType","OrderList","Dist_FromPrevStop","DurationTransitTimeFromPrevStop","StopNum","OrdCount","HandlingUnitCountTotPlanned","PieceCountTotPlanned","WtBase_NetTotPlanned","DateTime_Appointment","DateTime_ActualArrival","DateTime_ActualDeparture"
"83","2025-09-28 12:20:04","L100041","2025-09-28","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100041","0","0","1","1","22","880","43741","2025-09-28 06:00","2025-09-28 06:00","2025-09-28 08:30"
"84","2025-09-28 12:20:04","L100041","2025-09-28","Charlotte Retail Partner","CUST-4156","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100041","470","9.4","2","1","22","880","43741","2025-09-28 17:54","2025-09-28 17:54","2025-09-28 18:37"
"85","2025-09-27 12:20:04","L100042","2025-09-27","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100042","0","0","1","1","22","880","35078","2025-09-27 08:00","2025-09-27 08:00","2025-09-27 09:22"
"86","2025-09-27 12:20:04","L100042","2025-09-27","Charlotte Retail Partner","CUST-3569","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100042","470","9.4","2","1","22","880","35078","2025-09-27 18:46","2025-09-27 18:46","2025-09-27 20:06"
"87","2025-09-27 12:20:04","L100043","2025-09-27","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100043","0","0","1","1","19","760","23855","2025-09-27 08:00","2025-09-27 08:00","2025-09-27 09:11"
"88","2025-09-27 12:20:04","L100043","2025-09-27","Charlotte Retail Partner","CUST-3215","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100043","470","9.4","2","1","19","760","23855","2025-09-27 18:35","2025-09-27 18:35","2025-09-27 19:07"
"89","2025-09-22 12:20:04","L100044","2025-09-22","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100044","0","0","1","1","18","720","30018","2025-09-22 07:00","2025-09-22 07:00","2025-09-22 09:32"
"90","2025-09-22 12:20:04","L100044","2025-09-22","Charlotte Retail Partner","CUST-3120","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100044","470","9.4","2","1","18","720","30018","2025-09-22 18:56","2025-09-22 18:56","2025-09-22 19:49"
"91","2025-09-29 12:20:04","L100045","2025-09-29","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100045","0","0","1","1","19","760","41937","2025-09-29 09:00","2025-09-29 09:00","2025-09-29 11:50"
"92","2025-09-29 12:20:04","L100045","2025-09-29","Charlotte Retail Partner","CUST-1033","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100045","470","9.4","2","1","19","760","41937","2025-09-29 21:14","2025-09-29 21:14","2025-09-29 22:33"
"93","2025-10-02 12:20:04","L100046","2025-10-02","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100046","0","0","1","1","18","720","32992","2025-10-02 09:00","2025-10-02 09:00","2025-10-02 11:35"
"94","2025-10-02 12:20:04","L100046","2025-10-02","Atlanta Retail Partner","CUST-5500","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100046","440","8.8","2","1","18","720","32992","2025-10-02 20:23","2025-10-02 20:23","2025-10-02 21:44"
"95","2025-10-03 12:20:04","L100047","2025-10-03","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100047","0","0","1","1","26","1040","32757","2025-10-03 06:00","2025-10-03 06:00","2025-10-03 08:56"
"96","2025-10-03 12:20:04","L100047","2025-10-03","Charlotte Retail Partner","CUST-3853","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100047","470","9.4","2","1","26","1040","32757","2025-10-03 18:20","2025-10-03 18:20","2025-10-03 19:30"
"97","2025-10-08 12:20:04","L100048","2025-10-08","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100048","0","0","1","1","26","1040","43683","2025-10-08 08:00","2025-10-08 08:00","2025-10-08 10:16"
"98","2025-10-08 12:20:04","L100048","2025-10-08","Jacksonville Retail Partner","CUST-6365","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100048","140","2.8","2","1","26","1040","43683","2025-10-08 13:04","2025-10-08 13:04","2025-10-08 13:40"
"99","2025-10-08 12:20:04","L100049","2025-10-08","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100049","0","0","1","1","21","840","26616","2025-10-08 06:00","2025-10-08 06:00","2025-10-08 07:54"
"100","2025-10-08 12:20:04","L100049","2025-10-08","Charlotte Retail Partner","CUST-3200","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100049","470","9.4","2","1","21","840","26616","2025-10-08 17:18","2025-10-08 17:18","2025-10-08 17:54"
"101","2025-10-10 12:20:04","L100050","2025-10-10","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100050","0","0","1","1","21","840","37963","2025-10-10 07:00","2025-10-10 07:00","2025-10-10 09:14"
"102","2025-10-10 12:20:04","L100050","2025-10-10","Charlotte Retail Partner","CUST-3737","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100050","470","9.4","2","1","21","840","37963","2025-10-10 18:38","2025-10-10 18:38","2025-10-10 19:30"
"103","2025-10-08 12:20:04","L100051","2025-10-08","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100051","0","0","1","1","24","960","33009","2025-10-08 09:00","2025-10-08 09:00","2025-10-08 11:01"
"104","2025-10-08 12:20:04","L100051","2025-10-08","Jacksonville Retail Partner","CUST-1943","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100051","140","2.8","2","1","24","960","33009","2025-10-08 13:49","2025-10-08 13:49","2025-10-08 14:54"
"105","2025-10-18 12:20:04","L100052","2025-10-18","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100052","0","0","1","1","21","840","34208","2025-10-18 06:00","2025-10-18 06:00","2025-10-18 07:46"
"106","2025-10-18 12:20:04","L100052","2025-10-18","Jacksonville Retail Partner","CUST-8597","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100052","140","2.8","2","1","21","840","34208","2025-10-18 10:34","2025-10-18 10:34","2025-10-18 11:26"
"107","2025-10-19 12:20:04","L100053","2025-10-19","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100053","0","0","1","1","19","760","42707","2025-10-19 07:00","2025-10-19 07:00","2025-10-19 08:51"
"108","2025-10-19 12:20:04","L100053","2025-10-19","Jacksonville Retail Partner","CUST-6801","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100053","140","2.8","2","1","19","760","42707","2025-10-19 11:39","2025-10-19 11:39","2025-10-19 12:12"
"109","2025-10-14 12:20:04","L100054","2025-10-14","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100054","0","0","1","1","25","1000","36856","2025-10-14 06:00","2025-10-14 06:00","2025-10-14 07:33"
"110","2025-10-14 12:20:04","L100054","2025-10-14","Jacksonville Retail Partner","CUST-3221","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100054","140","2.8","2","1","25","1000","36856","2025-10-14 10:21","2025-10-14 10:21","2025-10-14 11:24"
"111","2025-10-19 12:20:04","L100055","2025-10-19","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100055","0","0","1","1","21","840","36759","2025-10-19 09:00","2025-10-19 09:00","2025-10-19 11:26"
"112","2025-10-19 12:20:04","L100055","2025-10-19","Atlanta Retail Partner","CUST-7794","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100055","440","8.8","2","1","21","840","36759","2025-10-19 20:14","2025-10-19 20:14","2025-10-19 20:51"
"113","2025-10-21 12:20:04","L100056","2025-10-21","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100056","0","0","1","1","22","880","41099","2025-10-21 08:00","2025-10-21 08:00","2025-10-21 10:02"
"114","2025-10-21 12:20:04","L100056","2025-10-21","Charlotte Retail Partner","CUST-9234","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100056","470","9.4","2","1","22","880","41099","2025-10-21 19:26","2025-10-21 19:26","2025-10-21 20:34"
"115","2025-10-25 12:20:04","L100057","2025-10-25","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100057","0","0","1","1","26","1040","35766","2025-10-25 09:00","2025-10-25 09:00","2025-10-25 10:53"
"116","2025-10-25 12:20:04","L100057","2025-10-25","Jacksonville Retail Partner","CUST-9194","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100057","140","2.8","2","1","26","1040","35766","2025-10-25 13:41","2025-10-25 13:41","2025-10-25 14:22"
"117","2025-10-25 12:20:04","L100058","2025-10-25","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100058","0","0","1","1","24","960","27259","2025-10-25 08:00","2025-10-25 08:00","2025-10-25 09:17"
"118","2025-10-25 12:20:04","L100058","2025-10-25","Jacksonville Retail Partner","CUST-4261","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100058","140","2.8","2","1","24","960","27259","2025-10-25 12:05","2025-10-25 12:05","2025-10-25 13:33"
"119","2025-10-21 12:20:04","L100059","2025-10-21","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100059","0","0","1","1","26","1040","28165","2025-10-21 08:00","2025-10-21 08:00","2025-10-21 10:00"
"120","2025-10-21 12:20:04","L100059","2025-10-21","Atlanta Retail Partner","CUST-3497","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100059","440","8.8","2","1","26","1040","28165","2025-10-21 18:48","2025-10-21 18:48","2025-10-21 19:21"
"121","2025-10-29 12:20:04","L100060","2025-10-29","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100060","0","0","1","1","23","920","36441","2025-10-29 06:00","2025-10-29 06:00","2025-10-29 08:30"
"122","2025-10-29 12:20:04","L100060","2025-10-29","Atlanta Retail Partner","CUST-8607","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100060","440","8.8","2","1","23","920","36441","2025-10-29 17:18","2025-10-29 17:18","2025-10-29 18:06"
"123","2025-11-02 12:20:04","L100061","2025-11-02","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100061","0","0","1","1","19","760","36617","2025-11-02 08:00","2025-11-02 08:00","2025-11-02 10:38"
"124","2025-11-02 12:20:04","L100061","2025-11-02","Atlanta Retail Partner","CUST-2990","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100061","440","8.8","2","1","19","760","36617","2025-11-02 19:26","2025-11-02 19:26","2025-11-02 20:52"
"125","2025-10-27 12:20:04","L100062","2025-10-27","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100062","0","0","1","1","23","920","22972","2025-10-27 08:00","2025-10-27 08:00","2025-10-27 09:54"
"126","2025-10-27 12:20:04","L100062","2025-10-27","Jacksonville Retail Partner","CUST-8017","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100062","140","2.8","2","1","23","920","22972","2025-10-27 12:42","2025-10-27 12:42","2025-10-27 13:41"
"127","2025-11-04 12:20:04","L100063","2025-11-04","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100063","0","0","1","1","25","1000","25192","2025-11-04 09:00","2025-11-04 09:00","2025-11-04 11:42"
"128","2025-11-04 12:20:04","L100063","2025-11-04","Atlanta Retail Partner","CUST-5919","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100063","440","8.8","2","1","25","1000","25192","2025-11-04 20:30","2025-11-04 20:30","2025-11-04 21:21"
"129","2025-11-08 12:20:04","L100064","2025-11-08","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100064","0","0","1","1","26","1040","34692","2025-11-08 08:00","2025-11-08 08:00","2025-11-08 10:14"
"130","2025-11-08 12:20:04","L100064","2025-11-08","Jacksonville Retail Partner","CUST-4874","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100064","140","2.8","2","1","26","1040","34692","2025-11-08 13:02","2025-11-08 13:02","2025-11-08 14:19"
"131","2025-11-08 12:20:04","L100065","2025-11-08","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100065","0","0","1","1","20","800","42885","2025-11-08 09:00","2025-11-08 09:00","2025-11-08 11:18"
"132","2025-11-08 12:20:04","L100065","2025-11-08","Jacksonville Retail Partner","CUST-7861","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","Delivery","PO-L100065","140","2.8","2","1","20","800","42885","2025-11-08 14:06","2025-11-08 14:06","2025-11-08 14:42"
"133","2025-11-16 12:20:04","L100066","2025-11-16","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100066","0","0","1","1","21","840","38635","2025-11-16 06:00","2025-11-16 06:00","2025-11-16 07:55"
"134","2025-11-16 12:20:04","L100066","2025-11-16","Atlanta Retail Partner","CUST-3122","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100066","440","8.8","2","1","21","840","38635","2025-11-16 16:43","2025-11-16 16:43","2025-11-16 17:23"
"135","2025-11-13 12:20:04","L100067","2025-11-13","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100067","0","0","1","1","24","960","34099","2025-11-13 07:00","2025-11-13 07:00","2025-11-13 09:21"
"136","2025-11-13 12:20:04","L100067","2025-11-13","Charlotte Retail Partner","CUST-6506","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100067","470","9.4","2","1","24","960","34099","2025-11-13 18:45","2025-11-13 18:45","2025-11-13 19:21"
"137","2025-11-13 12:20:04","L100068","2025-11-13","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100068","0","0","1","1","21","840","40732","2025-11-13 06:00","2025-11-13 06:00","2025-11-13 07:34"
"138","2025-11-13 12:20:04","L100068","2025-11-13","Atlanta Retail Partner","CUST-2180","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","Delivery","PO-L100068","440","8.8","2","1","21","840","40732","2025-11-13 16:22","2025-11-13 16:22","2025-11-13 16:53"
"139","2025-11-16 12:20:04","L100069","2025-11-16","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100069","0","0","1","1","22","880","42098","2025-11-16 07:00","2025-11-16 07:00","2025-11-16 08:32"
"140","2025-11-16 12:20:04","L100069","2025-11-16","Charlotte Retail Partner","CUST-7344","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100069","470","9.4","2","1","22","880","42098","2025-11-16 17:56","2025-11-16 17:56","2025-11-16 18:35"
"141","2025-11-17 12:20:04","L100070","2025-11-17","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100070","0","0","1","1","23","920","37508","2025-11-17 08:00","2025-11-17 08:00","2025-11-17 09:49"
"142","2025-11-17 12:20:04","L100070","2025-11-17","Charlotte Retail Partner","CUST-5884","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","Delivery","PO-L100070","470","9.4","2","1","23","920","37508","2025-11-17 19:13","2025-11-17 19:13","2025-11-17 20:02"
"143","2025-11-23 12:20:04","L100071","2025-11-23","Neverland Distribution","DIV1","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Pickup","PO-L100071","0","0","1","1","23","920","25817","2025-11-23 09:00","2025-11-23 09:00","2025-11-23 10:49"
