"Id","AddedDatetimeOffset","Owner Key","Division ID","DivID","Division Name","LoadNum","Ship Date","Mode","Fresh Frozen","StopCount","Origin Location","Origin City","Origin State","Origin Postal","Origin Lat","Origin Long","Destination Location","Destination City","Destination State","Destination Postal","Destination Lat","Destination Long","Miles","Handling Units","Total Weight","Carrier","RG Low Cost Carrier","Rate Source","Service Level","Freight Cost","Accessorial Cost","Total Cost","Low Cost Total","Benchmark Total","Cleansed Total Weight"
"76","2025-11-25 12:20:04","OWN-NEV","DIV1","1","Neverland","L100075","2025-11-25","Intermodal","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","21","34634","Royal Coachlines","Royal Coachlines","Spot","Expedited","1109.2","146.48","1255.68","1235.92","1285.13","34634"
"77","2025-11-28 12:20:04","OWN-NEV","DIV1","1","Neverland","L100076","2025-11-28","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","19","29894","Pumpkin Carriage Carriers","Storybook Shipping","Contract","Standard","841.3","101.18","942.48","730.41","923.42","29894"
"78","2025-11-24 12:20:04","OWN-NEV","DIV1","1","Neverland","L100077","2025-11-24","LTL","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","25","21128","Royal Coachlines","Genie Express Logistics","Spot","Expedited","1132.7","107.15","1239.85","955.67","1170.97","21128"
"79","2025-11-26 12:20:04","OWN-NEV","DIV1","1","Neverland","L100078","2025-11-26","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","20","40121","Beast Freight Co","Beast Freight Co","Contract","Standard","1165.6","105.23","1270.83","1286.82","1213.73","38000"
"80","2025-12-01 12:20:04","OWN-NEV","DIV1","1","Neverland","L100079","2025-12-01","Intermodal","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","22","34028","Enchanted Wheels Trucking","Magic Carpet Hauling","Spot","Standard","1090.4","128.01","1218.41","1038.74","1236.03","34028"
"81","2025-12-04 12:20:04","OWN-NEV","DIV1","1","Neverland","L100080","2025-12-04","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","20","23633","Storybook Shipping","Storybook Shipping","Spot","Expedited","1051.6","66.87","1118.47","1117.61","1079.87","23633"
"82","2025-12-05 12:20:04","OWN-NEV","DIV1","1","Neverland","L100081","2025-12-05","Truckload","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","19","34703","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Standard","1057.5","100.54","1158.04","1166.52","1209.12","34703"
"83","2025-12-10 12:20:04","OWN-NEV","DIV1","1","Neverland","L100082","2025-12-10","LTL","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","21","30577","Storybook Shipping","Magic Carpet Hauling","Spot","Expedited","853.6","80.89","934.49","694.56","907.06","30577"
"84","2025-12-09 12:20:04","OWN-NEV","DIV1","1","Neverland","L100083","2025-12-09","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","22","24453","Royal Coachlines","Royal Coachlines","Spot","Expedited","787.6","66.04","853.64","841.09","917.48","24453"
"85","2025-12-10 12:20:04","OWN-NEV","DIV1","1","Neverland","L100084","2025-12-10","Truckload","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","22","34720","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","792","45.51","837.51","848.81","823.01","34720"
"86","2025-12-09 12:20:04","OWN-NEV","DIV1","1","Neverland","L100085","2025-12-09","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","26","43945","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Expedited","1113.9","117.92","1231.82","1225.8","1209.82","38000"
"87","2025-12-12 12:20:04","OWN-NEV","DIV1","1","Neverland","L100086","2025-12-12","Truckload","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","19","27307","Genie Express Logistics","Genie Express Logistics","Spot","Standard","985.6","77.5","1063.1","1071.67","1011.57","27307"
"88","2025-12-08 12:20:04","OWN-NEV","DIV1","1","Neverland","L100087","2025-12-08","LTL","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","22","33060","Beast Freight Co","Beast Freight Co","Contract","Standard","1043.4","122.4","1165.8","1184.57","1149.51","33060"
"89","2025-12-18 12:20:04","OWN-NEV","DIV1","1","Neverland","L100088","2025-12-18","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","26","28586","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","1207.9","162.08","1369.98","1387.15","1413.82","28586"
"90","2025-12-16 12:20:04","OWN-NEV","DIV1","1","Neverland","L100089","2025-12-16","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","25","37784","Royal Coachlines","Royal Coachlines","Spot","Standard","257.6","10.5","268.1","272.24","253.01","37784"
"91","2025-12-21 12:20:04","OWN-NEV","DIV1","1","Neverland","L100090","2025-12-21","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","18","22986","Fairy Godmother Transport","Fairy Godmother Transport","Spot","Standard","305.2","25.99","331.19","328.1","327.74","22986"
"92","2025-12-28 12:20:04","OWN-NEV","DIV1","1","Neverland","L100091","2025-12-28","Truckload","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","18","26039","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Standard","1085.7","139.48","1225.18","1220.36","1169.33","26039"
"93","2025-12-27 12:20:04","OWN-NEV","DIV1","1","Neverland","L100092","2025-12-27","Intermodal","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","26","38730","Royal Coachlines","Royal Coachlines","Spot","Standard","919.6","53.75","973.35","982.43","960.32","38730"
"94","2025-12-26 12:20:04","OWN-NEV","DIV1","1","Neverland","L100093","2025-12-26","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","26","22092","Beast Freight Co","Fairy Godmother Transport","Contract","Standard","351.4","15.13","366.53","316.88","357.02","22092"
"95","2025-12-31 12:20:04","OWN-NEV","DIV1","1","Neverland","L100094","2025-12-31","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","18","42660","Beast Freight Co","Royal Coachlines","Spot","Standard","1188","38.58","1226.58","923.66","1253.86","38000"
"96","2025-12-29 12:20:04","OWN-NEV","DIV1","1","Neverland","L100095","2025-12-29","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","25","30773","Royal Coachlines","Royal Coachlines","Contract","Standard","1038.4","85.11","1123.51","1121.19","1055.41","30773"
"97","2025-12-30 12:20:04","OWN-NEV","DIV1","1","Neverland","L100096","2025-12-30","LTL","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","23","32112","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Standard","822.8","104.07","926.87","921.18","1000.08","32112"
"98","2026-01-07 12:20:04","OWN-NEV","DIV1","1","Neverland","L100097","2026-01-07","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","21","42232","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Expedited","954.1","40.67","994.77","1000.76","968.53","38000"
"99","2026-01-08 12:20:04","OWN-NEV","DIV1","1","Neverland","L100098","2026-01-08","Intermodal","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","19","30973","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Expedited","916.5","105.53","1022.03","1015.09","1089.41","30973"
"100","2026-01-11 12:20:04","OWN-NEV","DIV1","1","Neverland","L100099","2026-01-11","Intermodal","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","26","32571","Genie Express Logistics","Pumpkin Carriage Carriers","Spot","Expedited","910.8","130.1","1040.9","799.23","969.26","32571"
"101","2026-01-05 12:20:04","OWN-NEV","DIV1","1","Neverland","L100100","2026-01-05","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","22","42920","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Spot","Standard","1047.2","39.42","1086.62","1065.37","1046.99","38000"
"102","2026-01-06 12:20:04","OWN-NEV","DIV1","1","Neverland","L100101","2026-01-06","Intermodal","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","24","26138","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","317.8","19.04","336.84","335","313.72","26138"
"103","2026-01-18 12:20:04","OWN-NEV","DIV1","1","Neverland","L100102","2026-01-18","Truckload","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","26","28026","Pumpkin Carriage Carriers","Enchanted Wheels Trucking","Contract","Standard","1069.2","38.94","1108.14","923.11","1141.48","28026"
"104","2026-01-18 12:20:04","OWN-NEV","DIV1","1","Neverland","L100103","2026-01-18","Intermodal","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","20","22455","Storybook Shipping","Enchanted Wheels Trucking","Contract","Standard","275.8","40.3","316.1","229.24","329.84","22455"
"105","2026-01-17 12:20:04","OWN-NEV","DIV1","1","Neverland","L100104","2026-01-17","LTL","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","20","31963","Magic Carpet Hauling","Magic Carpet Hauling","Spot","Expedited","1066.9","53.77","1120.67","1138.04","1032.67","31963"
"106","2026-01-15 12:20:04","OWN-NEV","DIV1","1","Neverland","L100105","2026-01-15","Intermodal","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","18","23571","Genie Express Logistics","Storybook Shipping","Spot","Standard","1104.5","45.14","1149.64","991.7","1072.79","23571"
"107","2026-01-14 12:20:04","OWN-NEV","DIV1","1","Neverland","L100106","2026-01-14","Intermodal","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","21","37247","Fairy Godmother Transport","Fairy Godmother Transport","Contract","Standard","285.6","21.64","307.24","310.92","309.31","37247"
"108","2026-01-15 12:20:04","OWN-NEV","DIV1","1","Neverland","L100107","2026-01-15","Truckload","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","22","35245","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","976.8","64.08","1040.88","1036.49","958.83","35245"
"109","2026-01-24 12:20:04","OWN-NEV","DIV1","1","Neverland","L100108","2026-01-24","Truckload","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","22","43816","Fairy Godmother Transport","Storybook Shipping","Spot","Expedited","376.6","23.28","399.88","345.37","370.41","38000"
"110","2026-01-20 12:20:04","OWN-NEV","DIV1","1","Neverland","L100109","2026-01-20","Intermodal","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","19","37988","Royal Coachlines","Royal Coachlines","Contract","Expedited","1240.8","185.1","1425.9","1421.14","1471.32","37988"
"111","2026-01-22 12:20:04","OWN-NEV","DIV1","1","Neverland","L100110","2026-01-22","LTL","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","21","22703","Beast Freight Co","Beast Freight Co","Contract","Standard","254.8","25.98","280.78","282.25","274.23","22703"
"112","2026-01-23 12:20:04","OWN-NEV","DIV1","1","Neverland","L100111","2026-01-23","Intermodal","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","24","32504","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","800.8","46.03","846.83","848.74","896.86","32504"
"113","2026-01-23 12:20:04","OWN-NEV","DIV1","1","Neverland","L100112","2026-01-23","LTL","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","22","21309","Storybook Shipping","Storybook Shipping","Contract","Expedited","275.8","21.6","297.4","299.73","279.16","21309"
"114","2026-01-30 12:20:04","OWN-NEV","DIV1","1","Neverland","L100113","2026-01-30","LTL","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","20","32268","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Standard","1001.1","113.39","1114.49","1102.02","1085.01","32268"
"115","2026-01-28 12:20:04","OWN-NEV","DIV1","1","Neverland","L100114","2026-01-28","Intermodal","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","23","32631","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Standard","1123.3","109","1232.3","1219.76","1303.31","32631"
"116","2026-01-30 12:20:04","OWN-NEV","DIV1","1","Neverland","L100115","2026-01-30","Intermodal","Yellow","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","21","35893","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Expedited","365.4","54.78","420.18","416.74","391.95","35893"
"117","2026-02-08 12:20:04","OWN-NEV","DIV1","1","Neverland","L100116","2026-02-08","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","26","22726","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","783.2","48.52","831.72","819.31","810.45","22726"
"118","2026-02-05 12:20:04","OWN-NEV","DIV1","1","Neverland","L100117","2026-02-05","LTL","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","22","32653","Beast Freight Co","Pumpkin Carriage Carriers","Spot","Standard","1139.6","79.95","1219.55","946.99","1283.48","32653"
"119","2026-02-03 12:20:04","OWN-NEV","DIV1","1","Neverland","L100118","2026-02-03","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","21","23800","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Spot","Standard","317.8","40.43","358.23","352.47","362.49","23800"
"120","2026-02-09 12:20:04","OWN-NEV","DIV1","1","Neverland","L100119","2026-02-09","Truckload","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","24","41488","Genie Express Logistics","Genie Express Logistics","Contract","Expedited","1038.7","66.51","1105.21","1088.91","1129.05","38000"
"121","2026-02-13 12:20:04","OWN-NEV","DIV1","1","Neverland","L100120","2026-02-13","Intermodal","Green","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","26","24452","Fairy Godmother Transport","Genie Express Logistics","Spot","Standard","1212.6","40.86","1253.46","942.19","1182.28","24452"
"122","2026-02-15 12:20:04","OWN-NEV","DIV1","1","Neverland","L100121","2026-02-15","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Charlotte, NC","Charlotte","NC","","35.2271","-80.8431","470","22","27551","Pumpkin Carriage Carriers","Storybook Shipping","Contract","Expedited","1231.4","68.9","1300.3","971.9","1348.15","27551"
"123","2026-02-09 12:20:04","OWN-NEV","DIV1","1","Neverland","L100122","2026-02-09","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","21","29638","Enchanted Wheels Trucking","Enchanted Wheels Trucking","Contract","Expedited","273","11.35","284.35","283.62","295.53","29638"
"124","2026-02-12 12:20:04","OWN-NEV","DIV1","1","Neverland","L100123","2026-02-12","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Atlanta, GA","Atlanta","GA","","33.749","-84.388","440","23","34079","Storybook Shipping","Storybook Shipping","Contract","Standard","902","120.12","1022.12","1007.2","985.62","34079"
"125","2026-02-11 12:20:04","OWN-NEV","DIV1","1","Neverland","L100124","2026-02-11","Truckload","Blue","2","Orlando, FL","Orlando","FL","","28.5383","-81.3792","Jacksonville, FL","Jacksonville","FL","","30.3322","-81.6557","140","21","25214","Pumpkin Carriage Carriers","Pumpkin Carriage Carriers","Contract","Standard","375.2","23.85","399.05","392.49","387.38","25214"
